SNo,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,PE Ratio,Face Value,OPS,NOPS,NPM
116,16-Sep-20,EQ,"2,488.95","2,507.60","2,477.30","2,491.40","2,502.00","2,503.00","2,492.52","2,538.00","1,506.05",3074013,"7,662,047,812.45",126981,28.23781588,1,112.22,418.26,20.6
117,17-Sep-20,EQ,"2,480.00","2,495.75","2,450.60","2,503.00","2,466.05","2,460.95","2,473.58","2,538.00","1,506.05",4828231,"11,943,032,180.10",162667,27.76342509,1,112.22,418.26,20.6
118,18-Sep-20,EQ,"2,485.00","2,500.40","2,436.40","2,460.95","2,457.50","2,449.90","2,466.95","2,538.00","1,506.05",4183256,"10,319,878,330.85",132358,27.63876354,1,112.22,418.26,20.6
119,21-Sep-20,EQ,"2,465.00","2,504.90","2,452.15","2,449.90","2,467.00","2,465.30","2,484.95","2,538.00","1,506.05",4598809,"11,427,829,681.50",182859,27.8125,1,112.22,418.26,20.6
120,22-Sep-20,EQ,"2,485.00","2,555.00","2,458.00","2,465.30","2,527.00","2,522.95","2,513.02","2,555.00","1,506.05",7499927,"18,847,485,589.00",227930,28.46288357,1,112.22,418.26,20.6
121,23-Sep-20,EQ,"2,510.00","2,519.85","2,409.00","2,522.95","2,461.05","2,467.45","2,466.68","2,555.00","1,506.05",7503152,"18,507,863,131.70",255912,27.83675542,1,112.22,418.26,20.6
122,24-Sep-20,EQ,"2,450.00","2,450.00","2,302.60","2,467.45","2,332.90","2,332.25","2,355.03","2,555.00","1,506.05",8425118,"19,841,432,992.05",304819,26.31148466,1,112.22,418.26,20.6
123,25-Sep-20,EQ,"2,368.00","2,440.00","2,352.10","2,332.25","2,417.75","2,422.30","2,412.24","2,555.00","1,506.05",8228297,"19,848,602,662.00",267956,27.3273917,1,112.22,418.26,20.6
124,28-Sep-20,EQ,"2,440.00","2,444.00","2,366.00","2,422.30","2,429.00","2,426.30","2,403.73","2,555.00","1,506.05",4347177,"10,449,459,680.45",173323,27.37251805,1,112.22,418.26,20.6
125,29-Sep-20,EQ,"2,434.85","2,511.05","2,426.30","2,426.30","2,486.75","2,488.40","2,489.18","2,555.00","1,506.05",6995815,"17,413,846,658.10",235653,28.07310469,1,112.22,418.26,20.6
126,30-Sep-20,EQ,"2,489.00","2,505.00","2,460.00","2,488.40","2,483.00","2,492.30","2,485.20","2,555.00","1,506.05",3917186,"9,734,991,232.35",133456,28.11710289,1,112.22,418.26,20.6
127,1-Oct-20,EQ,"2,510.00","2,540.00","2,492.30","2,492.30","2,540.00","2,523.45","2,508.29","2,555.00","1,506.05",2610338,"6,547,481,501.45",103469,28.46852437,1,112.22,418.26,20.6
128,5-Oct-20,EQ,"2,620.00","2,728.10","2,603.05","2,523.45","2,713.95","2,705.80","2,670.27","2,728.10","1,506.05",17412119,"46,495,113,781.25",495784,30.52572202,1,112.22,418.26,20.6
129,6-Oct-20,EQ,"2,736.00","2,736.00","2,650.10","2,705.80","2,718.00","2,714.30","2,688.29","2,736.00","1,506.05",9846376,"26,469,933,698.35",308149,30.62161552,1,112.22,418.26,20.6
130,7-Oct-20,EQ,"2,742.00","2,770.00","2,703.00","2,714.30","2,752.80","2,735.95","2,728.88","2,770.00","1,506.05",9656167,"26,350,562,848.35",306556,30.86586191,1,112.22,418.26,20.6
131,8-Oct-20,EQ,"2,800.00","2,885.00","2,800.00","2,735.95","2,818.45","2,825.70","2,855.52","2,885.00","1,506.05",19839826,"56,653,099,950.90",542541,31.87838448,1,112.22,418.26,20.6
132,9-Oct-20,EQ,"2,810.00","2,829.85","2,780.00","2,825.70","2,811.00","2,812.95","2,804.80","2,885.00","1,506.05",7739375,"21,707,426,130.55",239979,31.73454422,1,112.22,418.26,20.6
133,12-Oct-20,EQ,"2,815.50","2,854.00","2,800.75","2,812.95","2,826.15","2,830.00","2,832.22","2,885.00","1,506.05",4623211,"13,093,942,156.10",164934,31.92689531,1,112.22,418.26,20.6
134,13-Oct-20,EQ,"2,845.00","2,854.90","2,812.20","2,830.00","2,830.50","2,826.55","2,834.44","2,885.00","1,506.05",4209905,"11,932,743,666.45",156554,31.88797383,1,112.22,418.26,20.6
135,14-Oct-20,EQ,"2,842.00","2,842.00","2,787.55","2,826.55","2,810.00","2,809.60","2,808.82","2,885.00","1,506.05",4395979,"12,347,502,777.85",143887,31.6967509,1,112.22,418.26,20.6
