SNo,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,PE Ratio,Face Value,OPS,NOPS,NPM
238,12-Mar-21,EQ,"1,373.00","1,391.70","1,370.05","1,368.15","1,375.30","1,374.85","1,381.13","1,392.80",509.25,9462061,"13,068,374,479.10",199285,30.14360886,5,65.7,236.68,19.26
239,15-Mar-21,EQ,"1,370.00","1,379.90","1,358.50","1,374.85","1,371.95","1,373.60","1,369.96","1,392.80",509.25,6658665,"9,122,082,515.75",174194,30.11620259,5,65.7,236.68,19.26
240,16-Mar-21,EQ,"1,386.05","1,406.00","1,380.50","1,373.60","1,384.60","1,384.00","1,391.20","1,406.00",509.25,9352771,"13,011,543,029.50",230871,30.34422276,5,65.7,236.68,19.26
241,17-Mar-21,EQ,"1,392.25","1,400.00","1,382.00","1,384.00","1,387.10","1,387.00","1,392.47","1,406.00",509.25,7626744,"10,620,025,456.00",157640,30.40999781,5,65.7,236.68,19.26
242,18-Mar-21,EQ,"1,393.75","1,393.75","1,313.50","1,387.00","1,341.80","1,337.10","1,347.80","1,406.00",509.25,10961755,"14,774,234,434.95",298042,29.31593949,5,65.7,236.68,19.26
243,19-Mar-21,EQ,"1,330.00","1,355.20","1,318.00","1,337.10","1,347.15","1,344.45","1,340.27","1,406.00",509.25,12767112,"17,111,330,912.85",235459,29.47708836,5,65.7,236.68,19.26
244,22-Mar-21,EQ,"1,350.10","1,376.00","1,336.10","1,344.45","1,371.10","1,370.80","1,355.94","1,406.00",515.9,4862758,"6,593,605,265.20",129112,30.05481254,5,65.7,236.68,19.26
245,23-Mar-21,EQ,"1,372.45","1,383.25","1,359.60","1,370.80","1,369.80","1,371.55","1,372.44","1,406.00",515.9,7165335,"9,833,991,115.85",164495,30.0712563,5,65.7,236.68,19.26
246,24-Mar-21,EQ,"1,357.85","1,370.45","1,346.25","1,371.55","1,355.00","1,353.75","1,357.63","1,406.00",515.9,6134303,"8,328,138,652.25",143327,29.68099101,5,65.7,236.68,19.26
247,25-Mar-21,EQ,"1,346.75","1,352.50","1,327.60","1,353.75","1,337.60","1,333.80","1,338.88","1,406.00",515.9,8749994,"11,715,231,220.75",184200,29.24358693,5,65.7,236.68,19.26
248,26-Mar-21,EQ,"1,344.70","1,356.70","1,332.00","1,333.80","1,338.70","1,336.20","1,340.61","1,406.00",515.9,4922071,"6,598,564,525.25",138471,29.29620697,5,65.7,236.68,19.26
249,30-Mar-21,EQ,"1,346.90","1,400.00","1,336.15","1,336.20","1,386.50","1,385.30","1,373.99","1,406.00",582.15,10546919,"14,491,356,277.80",227944,30.37272528,5,65.7,236.68,19.26
250,31-Mar-21,EQ,"1,382.00","1,388.00","1,363.30","1,385.30","1,367.30","1,368.05","1,370.72","1,406.00",582.15,8220987,"11,268,677,504.10",218153,29.99451875,5,65.7,236.68,19.26
