SNo,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,PE Ratio,Face Value,OPS,NOPS,NPM
165,25-Nov-20,EQ,"1,451.30","1,464.40","1,397.00","1,438.20","1,406.50","1,402.80","1,431.81","1,464.40",738.75,12076301,"17,290,970,161.50",310836,29.225,1,96.97,222.84,22.3
166,26-Nov-20,EQ,"1,415.00","1,432.00","1,387.00","1,402.80","1,431.90","1,426.65","1,410.64","1,464.40",738.75,13971563,"19,708,891,649.45",269679,29.721875,1,96.97,222.84,22.3
167,27-Nov-20,EQ,"1,431.80","1,446.00","1,415.55","1,426.65","1,438.00","1,440.85","1,429.86","1,464.40",738.75,8997290,"12,864,832,853.65",174132,30.01770833,1,96.97,222.84,22.3
168,1-Dec-20,EQ,"1,440.85","1,449.00","1,425.50","1,440.85","1,429.05","1,433.30","1,439.22","1,464.40",738.75,8573787,"12,339,584,610.70",197206,29.86041667,1,96.97,222.84,22.3
169,2-Dec-20,EQ,"1,431.00","1,431.80","1,394.80","1,433.30","1,405.35","1,406.95","1,410.23","1,464.40",738.75,8946075,"12,616,027,252.00",187793,29.31145833,1,96.97,222.84,22.3
170,3-Dec-20,EQ,"1,429.00","1,432.00","1,374.05","1,406.95","1,381.00","1,377.20","1,396.88","1,464.40",738.75,18966611,"26,494,094,892.80",370031,28.69166667,1,96.97,222.84,22.3
171,4-Dec-20,EQ,"1,381.00","1,401.45","1,373.30","1,377.20","1,390.10","1,385.60","1,386.77","1,464.40",738.75,13456161,"18,660,621,784.30",287684,28.86666667,1,96.97,222.84,22.3
172,7-Dec-20,EQ,"1,375.00","1,379.95","1,358.10","1,385.60","1,375.50","1,372.25","1,368.13","1,464.40",738.75,12158159,"16,633,921,187.35",326818,28.58854167,1,96.97,222.84,22.3
173,8-Dec-20,EQ,"1,375.00","1,388.80","1,365.15","1,372.25","1,374.90","1,376.30","1,377.34","1,464.40",738.75,9728948,"13,400,035,184.90",239499,28.67291667,1,96.97,222.84,22.3
174,9-Dec-20,EQ,"1,377.00","1,410.05","1,375.05","1,376.30","1,408.50","1,407.20","1,395.27","1,464.40",738.75,11034537,"15,396,172,248.45",283201,29.31666667,1,96.97,222.84,22.3
175,10-Dec-20,EQ,"1,398.00","1,402.00","1,375.75","1,407.20","1,387.00","1,385.85","1,386.04","1,464.40",738.75,9863983,"13,671,853,428.50",253318,28.871875,1,96.97,222.84,22.3
176,11-Dec-20,EQ,"1,390.05","1,395.00","1,373.00","1,385.85","1,382.05","1,382.80","1,382.89","1,464.40",738.75,10678192,"14,766,730,477.75",184156,28.80833333,1,96.97,222.84,22.3
177,14-Dec-20,EQ,"1,383.00","1,388.00","1,368.00","1,382.80","1,369.40","1,372.15","1,376.22","1,464.40",738.75,8611025,"11,850,694,443.90",226700,28.58645833,1,96.97,222.84,22.3
178,15-Dec-20,EQ,"1,380.80","1,394.95","1,366.00","1,372.15","1,392.50","1,391.30","1,380.90","1,464.40",738.75,10780718,"14,887,141,542.75",213331,28.98541667,1,96.97,222.84,22.3
179,16-Dec-20,EQ,"1,404.00","1,416.80","1,394.50","1,391.30","1,407.85","1,410.70","1,405.85","1,464.40",738.75,8416046,"11,831,665,558.40",207995,29.38958333,1,96.97,222.84,22.3
180,17-Dec-20,EQ,"1,418.60","1,445.00","1,404.50","1,410.70","1,440.00","1,441.80","1,429.35","1,464.40",738.75,10962239,"15,668,891,347.05",227695,30.0375,1,96.97,222.84,22.3
181,18-Dec-20,EQ,"1,435.00","1,439.70","1,406.30","1,441.80","1,408.95","1,411.35","1,416.04","1,464.40",738.75,11497959,"16,281,519,676.25",204985,29.403125,1,96.97,222.84,22.3
182,21-Dec-20,EQ,"1,417.50","1,423.85","1,366.70","1,411.35","1,369.05","1,372.65","1,402.25","1,464.40",738.75,11880912,"16,660,066,426.30",245182,28.596875,1,96.97,222.84,22.3
183,22-Dec-20,EQ,"1,384.80","1,384.80","1,345.00","1,372.65","1,373.00","1,373.10","1,365.22","1,464.40",738.75,11425779,"15,598,730,164.20",321428,28.60625,1,96.97,222.84,22.3
184,23-Dec-20,EQ,"1,367.50","1,380.95","1,361.05","1,373.10","1,378.00","1,375.65","1,371.48","1,464.40",738.75,7733697,"10,606,644,402.05",209433,28.659375,1,96.97,222.84,22.3
185,24-Dec-20,EQ,"1,389.40","1,404.00","1,377.00","1,375.65","1,395.90","1,397.10","1,393.22","1,464.40",738.75,7476094,"10,415,823,397.40",207764,29.10625,1,96.97,222.84,22.3
186,28-Dec-20,EQ,"1,405.00","1,421.00","1,404.00","1,397.10","1,415.80","1,412.85","1,414.43","1,464.40",738.75,5849597,"8,273,855,755.35",222546,29.434375,1,96.97,222.84,22.3
187,29-Dec-20,EQ,"1,421.05","1,434.75","1,420.00","1,412.85","1,427.95","1,427.20","1,428.05","1,464.40",738.75,7247673,"10,350,035,824.15",164187,29.73333333,1,96.97,222.84,22.3
188,30-Dec-20,EQ,"1,439.90","1,439.90","1,413.00","1,427.20","1,432.05","1,432.50","1,427.25","1,464.40",738.75,8108363,"11,572,701,536.35",137892,29.84375,1,96.97,222.84,22.3
189,31-Dec-20,EQ,"1,435.00","1,444.00","1,425.05","1,432.50","1,438.45","1,436.30","1,436.40","1,464.40",738.75,11072875,"15,905,040,698.85",207512,29.92291667,1,96.97,222.84,22.3
190,1-Jan-21,EQ,"1,440.00","1,443.00","1,420.60","1,436.30","1,423.45","1,425.05","1,433.57","1,464.40",738.75,4405469,"6,315,533,421.95",85415,25.17756184,1,114.32,233.19,24.76
191,4-Jan-21,EQ,"1,438.00","1,438.00","1,399.00","1,425.05","1,422.25","1,416.00","1,417.20","1,464.40",738.75,7870096,"11,153,473,281.70",177576,25.01766784,1,114.32,233.19,24.76
192,5-Jan-21,EQ,"1,419.20","1,430.75","1,409.00","1,416.00","1,425.85","1,426.70","1,419.93","1,464.40",738.75,7193412,"10,214,160,602.40",186611,25.20671378,1,114.32,233.19,24.76
193,6-Jan-21,EQ,"1,435.00","1,440.00","1,413.10","1,426.70","1,419.80","1,420.55","1,423.55","1,464.40",738.75,11067025,"15,754,511,010.20",151854,25.09805654,1,114.32,233.19,24.76
194,7-Jan-21,EQ,"1,432.50","1,432.60","1,412.55","1,420.55","1,416.90","1,416.25","1,422.34","1,464.40",738.75,9947421,"14,148,623,311.15",127305,25.02208481,1,114.32,233.19,24.76
195,8-Jan-21,EQ,"1,432.00","1,442.00","1,423.10","1,416.25","1,433.00","1,431.65","1,432.81","1,464.40",738.75,6884382,"9,863,997,390.15",162375,25.29416961,1,114.32,233.19,24.76
196,11-Jan-21,EQ,"1,450.00","1,464.90","1,436.30","1,431.65","1,452.60","1,451.45","1,452.80","1,464.90",738.75,8665696,"12,589,482,027.00",213318,25.64399293,1,114.32,233.19,24.76
197,12-Jan-21,EQ,"1,452.45","1,487.70","1,449.10","1,451.45","1,480.55","1,481.00","1,469.44","1,487.70",738.75,10194078,"14,979,563,595.90",226594,26.16607774,1,114.32,233.19,24.76
198,13-Jan-21,EQ,"1,492.90","1,496.90","1,462.10","1,481.00","1,473.65","1,470.65","1,476.17","1,496.90",738.75,8467325,"12,499,197,280.65",179332,25.98321555,1,114.32,233.19,24.76
199,14-Jan-21,EQ,"1,471.15","1,488.00","1,456.00","1,470.65","1,474.00","1,468.75","1,468.80","1,496.90",738.75,6148583,"9,031,062,462.40",187531,25.94964664,1,114.32,233.19,24.76
200,15-Jan-21,EQ,"1,469.10","1,471.65","1,445.00","1,468.75","1,467.00","1,466.65","1,458.15","1,496.90",738.75,7082618,"10,327,507,402.40",168203,25.91254417,1,114.32,233.19,24.76
201,18-Jan-21,EQ,"1,469.90","1,502.85","1,467.00","1,466.65","1,480.00","1,483.10","1,488.94","1,502.85",738.75,21412816,"31,882,488,250.45",483314,26.20318021,1,114.32,233.19,24.76
202,19-Jan-21,EQ,"1,491.80","1,511.65","1,467.00","1,483.10","1,501.85","1,503.85","1,490.12","1,511.65",738.75,8680127,"12,934,447,133.90",197402,26.56978799,1,114.32,233.19,24.76
203,20-Jan-21,EQ,"1,501.00","1,501.00","1,486.00","1,503.85","1,490.00","1,492.00","1,493.75","1,511.65",738.75,6673026,"9,967,840,647.30",137443,26.36042403,1,114.32,233.19,24.76
204,21-Jan-21,EQ,"1,492.00","1,494.35","1,468.15","1,492.00","1,476.00","1,474.80","1,479.22","1,511.65",738.75,13166527,"19,476,138,889.35",262288,26.0565371,1,114.32,233.19,24.76
205,22-Jan-21,EQ,"1,467.90","1,467.90","1,440.15","1,474.80","1,444.35","1,443.55","1,454.40","1,511.65",738.75,7696182,"11,193,363,698.15",222926,25.50441696,1,114.32,233.19,24.76
206,25-Jan-21,EQ,"1,465.10","1,481.00","1,455.15","1,443.55","1,467.00","1,462.85","1,465.91","1,511.65",738.75,10172359,"14,911,805,741.75",231078,25.84540636,1,114.32,233.19,24.76
207,27-Jan-21,EQ,"1,468.00","1,471.90","1,406.15","1,462.85","1,411.25","1,409.60","1,437.02","1,511.65",738.75,11778138,"16,925,445,420.15",308009,24.90459364,1,114.32,233.19,24.76
208,28-Jan-21,EQ,"1,389.90","1,401.30","1,342.00","1,409.60","1,372.00","1,371.45","1,364.16","1,511.65",738.75,21352223,"29,127,886,352.35",452148,24.23056537,1,114.32,233.19,24.76
209,29-Jan-21,EQ,"1,391.35","1,408.75","1,364.50","1,371.45","1,391.00","1,390.50","1,388.21","1,511.65",738.75,14352251,"19,923,891,702.85",358077,24.56713781,1,114.32,233.19,24.76
210,1-Feb-21,EQ,"1,410.25","1,482.50","1,401.00","1,390.50","1,480.00","1,476.75","1,439.43","1,511.65",738.75,13185272,"18,979,231,489.45",301952,26.0909894,1,114.32,233.19,24.76
211,2-Feb-21,EQ,"1,501.00","1,578.50","1,497.40","1,476.75","1,560.50","1,560.55","1,556.51","1,578.50",738.75,21210103,"33,013,801,640.00",416712,27.57155477,1,114.32,233.19,24.76
212,3-Feb-21,EQ,"1,579.00","1,581.70","1,542.00","1,560.55","1,571.00","1,574.80","1,565.97","1,581.70",738.75,10118627,"15,845,498,691.50",316129,27.82332155,1,114.32,233.19,24.76
213,4-Feb-21,EQ,"1,566.00","1,588.00","1,543.45","1,574.80","1,574.00","1,579.10","1,568.30","1,588.00",738.75,12242342,"19,199,713,046.35",307724,27.89929329,1,114.32,233.19,24.76
214,5-Feb-21,EQ,"1,548.00","1,618.25","1,548.00","1,579.10","1,597.20","1,597.60","1,595.45","1,618.25",738.75,13527358,"21,582,228,443.00",274934,28.22614841,1,114.32,233.19,24.76
215,8-Feb-21,EQ,"1,620.00","1,631.65","1,595.70","1,597.60","1,609.00","1,605.25","1,614.56","1,631.65",738.75,8723790,"14,085,076,073.30",228373,28.36130742,1,114.32,233.19,24.76
216,9-Feb-21,EQ,"1,610.00","1,628.00","1,586.70","1,605.25","1,609.95","1,611.85","1,611.29","1,631.65",738.75,9210683,"14,841,062,260.30",198426,28.47791519,1,114.32,233.19,24.76
217,10-Feb-21,EQ,"1,608.35","1,614.85","1,567.00","1,611.85","1,592.50","1,581.75","1,592.85","1,631.65",738.75,9894003,"15,759,687,718.60",229610,27.94611307,1,114.32,233.19,24.76
218,11-Feb-21,EQ,"1,582.00","1,597.80","1,564.20","1,581.75","1,576.00","1,572.35","1,577.79","1,631.65",738.75,6824309,"10,767,295,916.60",192335,27.78003534,1,114.32,233.19,24.76
219,12-Feb-21,EQ,"1,573.90","1,592.50","1,573.00","1,572.35","1,589.55","1,581.95","1,584.36","1,631.65",738.75,4955053,"7,850,572,958.05",164667,27.94964664,1,114.32,233.19,24.76
220,15-Feb-21,EQ,"1,600.10","1,625.00","1,596.70","1,581.95","1,624.95","1,616.60","1,608.22","1,631.65",738.75,5177622,"8,326,776,744.40",148039,28.56183746,1,114.32,233.19,24.76
221,16-Feb-21,EQ,"1,621.20","1,641.00","1,608.45","1,616.60","1,625.50","1,626.65","1,625.28","1,641.00",738.75,6948679,"11,293,544,900.15",180673,28.73939929,1,114.32,233.19,24.76
222,17-Feb-21,EQ,"1,620.00","1,621.80","1,583.00","1,626.65","1,586.20","1,586.50","1,602.21","1,641.00",738.75,6397213,"10,249,658,891.50",154614,28.03003534,1,114.32,233.19,24.76
223,18-Feb-21,EQ,"1,605.95","1,605.95","1,548.00","1,586.50","1,559.00","1,554.30","1,570.90","1,641.00",738.75,7360280,"11,562,261,540.35",260135,27.46113074,1,114.32,233.19,24.76
224,19-Feb-21,EQ,"1,545.00","1,564.20","1,533.00","1,554.30","1,543.90","1,539.10","1,547.93","1,641.00",738.75,8569754,"13,265,355,232.80",248392,27.19257951,1,114.32,233.19,24.76
225,22-Feb-21,EQ,"1,545.05","1,573.90","1,539.45","1,539.10","1,542.00","1,548.00","1,557.44","1,641.00",738.75,14725919,"22,934,728,117.95",299769,27.34982332,1,114.32,233.19,24.76
226,23-Feb-21,EQ,"1,553.75","1,557.70","1,522.65","1,548.00","1,530.00","1,529.15","1,537.17","1,641.00",738.75,9119953,"14,018,955,769.95",230064,27.01678445,1,114.32,233.19,24.76
227,24-Feb-21,EQ,"1,526.50","1,613.95","1,516.25","1,529.15","1,612.00","1,606.45","1,561.95","1,641.00",738.75,7157166,"11,179,104,534.25",144539,28.38250883,1,114.32,233.19,24.76
228,25-Feb-21,EQ,"1,609.75","1,636.25","1,602.00","1,606.45","1,605.40","1,606.40","1,620.67","1,641.00",738.75,10054785,"16,295,464,769.90",231264,28.38162544,1,114.32,233.19,24.76
229,26-Feb-21,EQ,"1,587.05","1,588.90","1,521.00","1,606.40","1,537.45","1,534.40","1,543.86","1,641.00",738.75,13956423,"21,546,718,494.60",397166,27.10954064,1,114.32,233.19,24.76
230,1-Mar-21,EQ,"1,564.00","1,572.55","1,540.70","1,534.40","1,560.35","1,558.90","1,559.43","1,641.00",738.75,6768009,"10,554,225,348.25",180747,27.54240283,1,114.32,233.19,24.76
231,2-Mar-21,EQ,"1,575.70","1,587.50","1,551.00","1,558.90","1,573.00","1,568.20","1,569.86","1,641.00",738.75,8055019,"12,645,262,470.80",188996,27.70671378,1,114.32,233.19,24.76
232,3-Mar-21,EQ,"1,584.00","1,596.00","1,565.00","1,568.20","1,587.00","1,586.85","1,579.75","1,641.00",738.75,5611205,"8,864,314,509.10",190986,28.03621908,1,114.32,233.19,24.76
233,4-Mar-21,EQ,"1,548.55","1,571.00","1,539.10","1,586.85","1,553.00","1,552.05","1,552.34","1,641.00",738.75,8145719,"12,644,956,162.75",220611,27.42137809,1,114.32,233.19,24.76
234,5-Mar-21,EQ,"1,531.00","1,545.60","1,521.10","1,552.05","1,533.90","1,530.00","1,532.82","1,641.00",738.75,8722911,"13,370,624,576.75",236265,27.03180212,1,114.32,233.19,24.76
235,8-Mar-21,EQ,"1,542.00","1,555.00","1,512.50","1,530.00","1,522.00","1,519.50","1,530.38","1,641.00",738.75,7558525,"11,567,437,062.00",202940,26.84628975,1,114.32,233.19,24.76
236,9-Mar-21,EQ,"1,545.00","1,565.70","1,538.25","1,519.50","1,563.95","1,562.50","1,556.52","1,641.00",738.75,7533348,"11,725,810,547.50",190281,27.60600707,1,114.32,233.19,24.76
237,10-Mar-21,EQ,"1,572.00","1,575.00","1,552.15","1,562.50","1,556.50","1,555.75","1,559.83","1,641.00",738.75,5527508,"8,621,972,797.40",170939,27.48674912,1,114.32,233.19,24.76
238,12-Mar-21,EQ,"1,600.00","1,600.00","1,535.05","1,555.75","1,548.00","1,551.95","1,569.97","1,641.00",738.75,7815602,"12,270,253,748.85",236912,27.41961131,1,114.32,233.19,24.76
239,15-Mar-21,EQ,"1,548.40","1,548.40","1,515.30","1,551.95","1,530.35","1,528.65","1,525.05","1,641.00",738.75,6115242,"9,326,041,068.75",169992,27.00795053,1,114.32,233.19,24.76
240,16-Mar-21,EQ,"1,530.90","1,540.40","1,510.00","1,528.65","1,516.00","1,512.15","1,523.05","1,641.00",738.75,6861183,"10,449,909,401.05",206602,26.7164311,1,114.32,233.19,24.76
241,17-Mar-21,EQ,"1,524.25","1,539.00","1,490.20","1,512.15","1,492.20","1,495.35","1,514.12","1,641.00",738.75,10532214,"15,947,042,105.90",227416,26.41961131,1,114.32,233.19,24.76
242,18-Mar-21,EQ,"1,511.75","1,522.05","1,481.15","1,495.35","1,493.75","1,491.00","1,504.98","1,641.00",738.75,9032770,"13,594,097,521.25",242311,26.34275618,1,114.32,233.19,24.76
243,19-Mar-21,EQ,"1,485.00","1,511.20","1,474.05","1,491.00","1,492.00","1,497.50","1,487.08","1,641.00",738.75,10617510,"15,789,044,661.05",258063,26.45759717,1,114.32,233.19,24.76
244,22-Mar-21,EQ,"1,494.90","1,494.90","1,460.40","1,497.50","1,474.00","1,469.15","1,473.27","1,641.00",738.75,7007816,"10,324,419,176.20",257662,25.95671378,1,114.32,233.19,24.76
245,23-Mar-21,EQ,"1,470.00","1,507.45","1,469.10","1,469.15","1,505.65","1,500.15","1,487.07","1,641.00",738.75,9880714,"14,693,349,487.35",275690,26.50441696,1,114.32,233.19,24.76
246,24-Mar-21,EQ,"1,490.90","1,506.45","1,471.00","1,500.15","1,481.10","1,478.80","1,489.09","1,641.00",738.75,8184450,"12,187,419,081.30",229246,26.12720848,1,114.32,233.19,24.76
247,25-Mar-21,EQ,"1,490.20","1,495.55","1,450.25","1,478.80","1,468.00","1,463.35","1,468.53","1,641.00",738.75,11982178,"17,596,198,111.75",371490,25.85424028,1,114.32,233.19,24.76
248,26-Mar-21,EQ,"1,494.00","1,499.00","1,474.00","1,463.35","1,497.55","1,491.30","1,486.80","1,641.00",738.75,6010629,"8,936,579,563.25",186603,26.34805654,1,114.32,233.19,24.76
249,30-Mar-21,EQ,"1,506.65","1,562.55","1,501.55","1,491.30","1,548.80","1,553.70","1,537.72","1,641.00",810,12804032,"19,689,049,326.90",229161,27.45053004,1,114.32,233.19,24.76
250,31-Mar-21,EQ,"1,548.00","1,548.00","1,488.00","1,553.70","1,494.40","1,493.65","1,499.76","1,641.00",810,15387253,"23,077,192,205.20",362409,26.38957597,1,114.32,233.19,24.76
