SNo,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,PE Ratio,Face Value,OPS,NOPS,NPM
145,28-Oct-20,EQ,"2,041.80","2,057.70","2,007.40","2,034.50","2,008.90","2,011.45","2,026.02","2,369.35",875.65,13810054,"27,979,442,354.80",413849,36.27502254,10,83.33,531.53,9.17
146,29-Oct-20,EQ,"1,997.00","2,042.00","1,991.00","2,011.45","2,029.05","2,026.90","2,019.57","2,369.35",875.65,14147681,"28,572,185,905.90",382087,36.55365194,10,83.33,531.53,9.17
147,30-Oct-20,EQ,"2,033.50","2,065.10","2,021.80","2,026.90","2,064.35","2,054.50","2,040.66","2,369.35",875.65,15701123,"32,040,607,252.30",349177,37.05139766,10,83.33,531.53,9.17
148,2-Nov-20,EQ,"2,027.00","2,027.00","1,859.15","2,054.50","1,876.00","1,877.45","1,927.55","2,369.35",875.65,45857806,"88,393,320,147.20",1428490,33.85843102,10,83.33,531.53,9.17
149,3-Nov-20,EQ,"1,890.00","1,909.00","1,835.10","1,877.45","1,854.50","1,850.40","1,873.92","2,369.35",875.65,40931170,"76,701,761,539.15",990935,33.37060415,10,83.33,531.53,9.17
150,4-Nov-20,EQ,"1,837.00","1,929.00","1,837.00","1,850.40","1,910.50","1,913.20","1,893.24","2,369.35",875.65,37003111,"70,055,655,614.20",888904,34.503156,10,83.33,531.53,9.17
151,5-Nov-20,EQ,"1,954.95","1,960.95","1,932.00","1,913.20","1,956.80","1,955.00","1,949.03","2,369.35",875.65,17170274,"33,465,297,065.50",448665,35.25698828,10,83.33,531.53,9.17
152,6-Nov-20,EQ,"1,990.00","2,040.00","1,978.15","1,955.00","2,025.00","2,029.15","2,015.72","2,369.35",875.65,30770080,"62,023,880,104.20",649196,36.59422904,10,83.33,531.53,9.17
153,9-Nov-20,EQ,"2,062.10","2,069.00","2,036.00","2,029.15","2,051.00","2,050.70","2,051.91","2,369.35",875.65,16539467,"33,937,502,974.20",384188,36.98286745,10,83.33,531.53,9.17
154,10-Nov-20,EQ,"2,077.00","2,090.00","2,041.20","2,050.70","2,089.00","2,084.55","2,071.86","2,369.35",875.65,17045147,"35,315,160,450.80",399073,37.59332732,10,83.33,531.53,9.17
155,11-Nov-20,EQ,"2,089.00","2,095.00","1,978.10","2,084.55","1,999.80","1,997.20","2,027.80","2,369.35",875.65,26178477,"53,084,610,845.15",647679,36.01803427,10,83.33,531.53,9.17
156,12-Nov-20,EQ,"1,981.00","2,008.45","1,965.00","1,997.20","1,981.75","1,980.00","1,987.14","2,369.35",875.65,18481466,"36,725,218,562.60",440630,35.70784491,10,83.33,531.53,9.17
157,13-Nov-20,EQ,"1,982.00","2,036.65","1,981.75","1,980.00","2,000.05","1,996.40","2,007.38","2,369.35",875.65,20946864,"42,048,268,831.65",507695,36.00360685,10,83.33,531.53,9.17
158,14-Nov-20,EQ,"2,014.90","2,015.30","1,995.35","1,996.40","2,001.55","2,002.30","2,005.96","2,369.35",875.65,2411900,"4,838,163,827.65",99484,36.11000902,10,83.33,531.53,9.17
159,17-Nov-20,EQ,"2,085.00","2,085.00","1,985.00","2,002.30","1,994.80","1,993.25","2,013.16","2,369.35",875.65,21479385,"43,241,364,015.15",462630,35.94679892,10,83.33,531.53,9.17
160,18-Nov-20,EQ,"1,993.25","2,006.50","1,960.10","1,993.25","1,991.20","1,987.20","1,979.95","2,369.35",875.65,14030652,"27,780,020,120.45",410607,35.83769161,10,83.33,531.53,9.17
161,19-Nov-20,EQ,"1,987.20","2,010.45","1,968.20","1,987.20","1,972.00","1,973.15","1,987.24","2,369.35",875.65,12828008,"25,492,281,433.30",307890,35.58431019,10,83.33,531.53,9.17
162,20-Nov-20,EQ,"1,975.00","1,983.80","1,895.00","1,973.15","1,901.00","1,899.50","1,923.27","2,369.35",875.65,26522972,"51,010,821,672.60",794436,34.25608656,10,83.33,531.53,9.17
163,23-Nov-20,EQ,"1,951.00","1,970.00","1,926.25","1,899.50","1,955.20","1,950.70","1,952.18","2,369.35",875.65,20918665,"40,837,042,219.85",497781,35.17944094,10,83.33,531.53,9.17
164,24-Nov-20,EQ,"1,964.00","1,974.00","1,932.00","1,950.70","1,971.05","1,964.05","1,952.11","2,369.35",875.65,14277083,"27,870,435,599.60",362587,35.42019838,10,83.33,531.53,9.17
165,25-Nov-20,EQ,"1,980.00","1,992.95","1,942.20","1,964.05","1,947.50","1,947.80","1,969.06","2,369.35",875.65,15062376,"29,658,744,015.65",356793,35.12714157,10,83.33,531.53,9.17
166,26-Nov-20,EQ,"1,953.05","1,965.00","1,930.05","1,947.80","1,957.00","1,952.60","1,946.67","2,369.35",875.65,11924527,"23,213,094,743.90",266412,35.21370604,10,83.33,531.53,9.17
167,27-Nov-20,EQ,"1,940.50","1,956.10","1,921.40","1,952.60","1,940.50","1,929.80","1,935.45","2,369.35",875.65,21845931,"42,281,637,552.75",314085,34.8025248,10,83.33,531.53,9.17
168,1-Dec-20,EQ,"1,940.35","1,966.25","1,930.05","1,929.80","1,954.10","1,954.90","1,950.09","2,369.35",875.65,9114939,"17,774,977,230.85",272346,35.25518485,10,83.33,531.53,9.17
169,2-Dec-20,EQ,"1,958.50","1,962.00","1,935.00","1,954.90","1,959.00","1,958.15","1,947.77","2,369.35",875.65,10240168,"19,945,469,659.25",236641,35.31379621,10,83.33,531.53,9.17
170,3-Dec-20,EQ,"1,972.00","1,981.10","1,958.65","1,958.15","1,960.80","1,964.05","1,969.94","2,369.35",875.65,12822945,"25,260,374,206.80",270788,35.42019838,10,83.33,531.53,9.17
171,4-Dec-20,EQ,"1,969.00","1,969.00","1,940.00","1,964.05","1,947.70","1,946.75","1,948.72","2,369.35",875.65,8521388,"16,605,763,758.95",286109,35.10820559,10,83.33,531.53,9.17
172,7-Dec-20,EQ,"1,940.60","1,965.00","1,940.60","1,946.75","1,958.35","1,958.20","1,955.62","2,369.35",875.65,8418767,"16,463,893,633.45",267040,35.31469793,10,83.33,531.53,9.17
173,8-Dec-20,EQ,"1,961.15","2,014.25","1,950.00","1,958.20","1,992.45","1,993.75","1,995.12","2,369.35",875.65,20030506,"39,963,227,133.60",460158,35.95581605,10,83.33,531.53,9.17
174,9-Dec-20,EQ,"2,009.95","2,033.80","1,999.25","1,993.75","2,026.00","2,026.95","2,019.89","2,369.35",875.65,13464375,"27,196,561,520.30",303801,36.55455365,10,83.33,531.53,9.17
175,10-Dec-20,EQ,"2,021.60","2,028.50","2,001.00","2,026.95","2,008.00","2,007.00","2,010.18","2,369.35",875.65,7414229,"14,903,949,695.80",212910,36.19477006,10,83.33,531.53,9.17
176,11-Dec-20,EQ,"2,013.00","2,038.00","1,974.25","2,007.00","1,999.40","2,005.80","2,015.50","2,369.35",875.65,12434745,"25,062,187,257.95",265002,36.17312894,10,83.33,531.53,9.17
177,14-Dec-20,EQ,"2,007.95","2,015.00","1,986.35","2,005.80","1,993.50","1,991.30","1,997.46","2,369.35",875.65,7989830,"15,959,361,790.30",248928,35.9116321,10,83.33,531.53,9.17
178,15-Dec-20,EQ,"1,989.70","1,989.70","1,961.10","1,991.30","1,973.60","1,974.35","1,973.54","2,369.35",875.65,8561406,"16,896,273,508.60",240918,35.60595131,10,83.33,531.53,9.17
179,16-Dec-20,EQ,"1,988.00","1,994.95","1,965.70","1,974.35","1,977.55","1,976.55","1,977.57","2,369.35",875.65,8565904,"16,939,660,870.95",233001,35.64562669,10,83.33,531.53,9.17
180,17-Dec-20,EQ,"1,984.50","2,005.00","1,977.15","1,976.55","1,985.50","1,985.60","1,989.37","2,369.35",875.65,9346460,"18,593,553,236.80",280068,35.80883679,10,83.33,531.53,9.17
181,18-Dec-20,EQ,"1,980.10","2,004.90","1,965.00","1,985.60","1,998.10","1,991.55","1,981.58","2,369.35",875.65,8522215,"16,887,433,569.45",226069,35.91614067,10,83.33,531.53,9.17
182,21-Dec-20,EQ,"2,010.00","2,022.00","1,855.25","1,991.55","1,935.00","1,939.70","1,976.82","2,369.35",875.65,20368545,"40,264,899,448.00",514099,34.98106402,10,83.33,531.53,9.17
183,22-Dec-20,EQ,"1,949.00","1,958.90","1,888.45","1,939.70","1,935.00","1,936.70","1,921.80","2,369.35",875.65,12986606,"24,957,654,770.30",374827,34.92696123,10,83.33,531.53,9.17
184,23-Dec-20,EQ,"1,930.00","1,951.45","1,920.65","1,936.70","1,947.00","1,943.85","1,938.16","2,369.35",875.65,8999898,"17,443,231,403.30",282444,35.05590622,10,83.33,531.53,9.17
185,24-Dec-20,EQ,"1,947.00","1,998.80","1,945.90","1,943.85","1,992.95","1,994.15","1,976.20","2,369.35",875.65,9588577,"18,948,962,895.70",250116,35.96302976,10,83.33,531.53,9.17
186,28-Dec-20,EQ,"2,006.70","2,018.00","1,995.30","1,994.15","2,002.00","2,003.30","2,006.71","2,369.35",875.65,7947719,"15,948,771,620.10",214898,36.12804328,10,83.33,531.53,9.17
187,29-Dec-20,EQ,"2,009.00","2,012.30","1,982.55","2,003.30","1,987.00","1,990.05","1,992.97","2,369.35",875.65,8589407,"17,118,416,326.30",242433,35.88908927,10,83.33,531.53,9.17
188,30-Dec-20,EQ,"1,995.25","2,007.20","1,975.55","1,990.05","1,994.35","1,995.50","1,991.60","2,369.35",875.65,10173132,"20,260,786,998.35",234486,35.98737601,10,83.33,531.53,9.17
189,31-Dec-20,EQ,"1,993.50","2,011.90","1,978.60","1,995.50","1,981.80","1,985.30","1,995.67","2,369.35",875.65,8667516,"17,297,504,921.30",226094,35.80342651,10,83.33,531.53,9.17
190,1-Jan-21,EQ,"1,988.00","1,997.00","1,982.00","1,985.30","1,988.00","1,987.50","1,989.50","2,369.35",875.65,4622002,"9,195,480,292.00",139680,40.02215062,10,49.54,363.3,13
191,4-Jan-21,EQ,"1,995.10","1,998.90","1,968.00","1,987.50","1,990.25","1,990.85","1,982.61","2,369.35",875.65,11312992,"22,429,227,856.70",316871,40.08960934,10,49.54,363.3,13
192,5-Jan-21,EQ,"1,969.00","1,983.60","1,956.00","1,990.85","1,965.00","1,966.10","1,968.87","2,369.35",875.65,11132803,"21,919,019,062.85",300233,39.5912203,10,49.54,363.3,13
193,6-Jan-21,EQ,"1,965.90","1,966.00","1,905.15","1,966.10","1,915.50","1,914.25","1,928.17","2,369.35",875.65,21414270,"41,290,368,153.15",659284,38.54712042,10,49.54,363.3,13
194,7-Jan-21,EQ,"1,920.50","1,945.00","1,905.15","1,914.25","1,912.80","1,911.15","1,919.86","2,369.35",875.65,14918406,"28,641,263,321.10",454695,38.48469593,10,49.54,363.3,13
195,8-Jan-21,EQ,"1,918.00","1,938.40","1,912.10","1,911.15","1,934.00","1,933.70","1,923.06","2,369.35",875.65,12709792,"24,441,751,752.65",270966,38.93878373,10,49.54,363.3,13
196,11-Jan-21,EQ,"1,938.80","1,938.80","1,892.50","1,933.70","1,899.00","1,897.25","1,910.26","2,369.35",875.65,15371556,"29,363,709,013.00",479137,38.20479259,10,49.54,363.3,13
197,12-Jan-21,EQ,"1,903.00","1,960.00","1,899.90","1,897.25","1,955.50","1,957.05","1,935.51","2,369.35",875.65,18996047,"36,766,988,575.55",417387,39.40898107,10,49.54,363.3,13
198,13-Jan-21,EQ,"1,963.55","1,974.95","1,918.45","1,957.05","1,936.00","1,938.80","1,948.25","2,369.35",875.65,12284876,"23,934,034,447.75",304901,39.04148208,10,49.54,363.3,13
199,14-Jan-21,EQ,"1,945.00","1,966.90","1,939.05","1,938.80","1,958.10","1,960.60","1,957.17","2,369.35",875.65,9946818,"19,467,651,412.35",287671,39.48046718,10,49.54,363.3,13
200,15-Jan-21,EQ,"1,960.60","1,973.80","1,920.05","1,960.60","1,937.90","1,937.45","1,952.72","2,369.35",875.65,9503790,"18,558,204,988.20",264152,39.01429722,10,49.54,363.3,13
201,18-Jan-21,EQ,"1,949.10","1,997.00","1,923.35","1,937.45","1,972.80","1,983.95","1,967.71","2,369.35",875.65,16198856,"31,874,686,564.55",399642,39.95066452,10,49.54,363.3,13
202,19-Jan-21,EQ,"1,994.65","2,031.00","1,994.65","1,983.95","2,015.00","2,016.40","2,018.21","2,369.35",875.65,14771048,"29,811,112,716.20",411707,40.60410793,10,49.54,363.3,13
203,20-Jan-21,EQ,"2,021.40","2,058.00","2,001.40","2,016.40","2,053.00","2,054.70","2,036.58","2,369.35",875.65,14271669,"29,065,337,315.85",456106,41.3753524,10,49.54,363.3,13
204,21-Jan-21,EQ,"2,082.00","2,120.00","2,075.00","2,054.70","2,107.00","2,099.40","2,102.61","2,369.35",875.65,18038987,"37,928,961,934.60",483168,42.27547322,10,49.54,363.3,13
205,22-Jan-21,EQ,"2,111.00","2,115.35","2,035.15","2,099.40","2,047.95","2,049.60","2,070.96","2,369.35",875.65,14090818,"29,181,582,565.45",388593,41.27265405,10,49.54,363.3,13
206,25-Jan-21,EQ,"2,034.95","2,034.95","1,932.00","2,049.60","1,935.15","1,941.00","1,966.36","2,369.35",875.65,25016570,"49,191,602,456.10",723194,39.08578333,10,49.54,363.3,13
207,27-Jan-21,EQ,"1,925.00","1,925.00","1,888.00","1,941.00","1,890.00","1,895.00","1,904.59","2,369.35",875.65,19553809,"37,241,980,448.40",637355,38.15948449,10,49.54,363.3,13
208,28-Jan-21,EQ,"1,880.15","1,923.30","1,870.00","1,895.00","1,876.35","1,876.55","1,895.32","2,369.35",875.65,15722291,"29,798,806,093.70",446576,37.78795812,10,49.54,363.3,13
209,29-Jan-21,EQ,"1,894.30","1,913.10","1,830.00","1,876.55","1,844.95","1,841.95","1,871.72","2,369.35",875.65,20173258,"37,758,612,331.50",472678,37.0912203,10,49.54,363.3,13
210,1-Feb-21,EQ,"1,859.40","1,905.00","1,848.00","1,841.95","1,898.15","1,895.30","1,874.03","2,369.35",875.65,15774504,"29,561,820,671.20",370120,38.16552557,10,49.54,363.3,13
211,2-Feb-21,EQ,"1,914.25","1,940.00","1,854.95","1,895.30","1,936.00","1,925.80","1,889.81","2,369.35",875.65,19138414,"36,168,052,850.90",561567,38.77970197,10,49.54,363.3,13
212,3-Feb-21,EQ,"1,928.30","1,952.00","1,900.00","1,925.80","1,928.50","1,930.65","1,931.87","2,369.35",875.65,13984228,"27,015,673,442.65",345625,38.87736609,10,49.54,363.3,13
213,4-Feb-21,EQ,"1,924.00","1,940.00","1,905.00","1,930.65","1,921.50","1,924.30","1,923.71","2,369.35",875.65,11826848,"22,751,381,754.25",332784,38.74949658,10,49.54,363.3,13
214,5-Feb-21,EQ,"1,930.05","1,944.65","1,920.00","1,924.30","1,924.30","1,923.75","1,929.36","2,369.35",875.65,9344470,"18,028,883,267.50",263144,38.73842126,10,49.54,363.3,13
215,8-Feb-21,EQ,"1,933.05","1,969.00","1,929.05","1,923.75","1,951.40","1,951.45","1,954.84","2,369.35",875.65,9776136,"19,110,816,694.80",287247,39.29621426,10,49.54,363.3,13
216,9-Feb-21,EQ,"1,961.95","1,989.60","1,952.30","1,951.45","1,954.50","1,956.15","1,974.29","2,369.35",875.65,9047308,"17,861,994,119.30",254384,39.39085783,10,49.54,363.3,13
217,10-Feb-21,EQ,"1,953.75","1,984.75","1,927.30","1,956.15","1,980.35","1,974.30","1,955.63","2,369.35",875.65,9799560,"19,164,292,386.25",288994,39.75634313,10,49.54,363.3,13
218,11-Feb-21,EQ,"1,980.00","2,064.20","1,972.25","1,974.30","2,061.80","2,055.70","2,028.11","2,369.35",875.65,19631870,"39,815,594,030.25",546129,41.39548933,10,49.54,363.3,13
219,12-Feb-21,EQ,"2,055.50","2,078.00","2,015.40","2,055.70","2,040.00","2,041.60","2,049.91","2,369.35",875.65,14074374,"28,851,163,932.35",369938,41.1115586,10,49.54,363.3,13
220,15-Feb-21,EQ,"2,048.05","2,061.30","2,025.00","2,041.60","2,034.00","2,032.60","2,043.13","2,369.35",875.65,7287590,"14,889,502,308.25",222500,40.93032622,10,49.54,363.3,13
221,16-Feb-21,EQ,"2,039.75","2,079.40","2,035.00","2,032.60","2,058.50","2,059.50","2,061.23","2,369.35",875.65,9886093,"20,377,537,336.50",274329,41.47200967,10,49.54,363.3,13
222,17-Feb-21,EQ,"2,060.00","2,095.95","2,050.60","2,059.50","2,079.20","2,083.25","2,076.99","2,369.35",875.65,10957388,"22,758,423,346.25",257784,41.95026178,10,49.54,363.3,13
223,18-Feb-21,EQ,"2,085.00","2,108.40","2,059.10","2,083.25","2,063.50","2,067.70","2,085.18","2,369.35",875.65,8605531,"17,944,045,241.05",228157,41.6371325,10,49.54,363.3,13
224,19-Feb-21,EQ,"2,057.00","2,104.95","2,053.30","2,067.70","2,080.00","2,080.30","2,088.14","2,369.35",875.65,10800704,"22,553,356,631.00",279181,41.89085783,10,49.54,363.3,13
225,22-Feb-21,EQ,"2,080.00","2,089.90","1,994.95","2,080.30","1,999.10","2,008.10","2,036.88","2,369.35",875.65,10985697,"22,376,599,862.25",309112,40.43697141,10,49.54,363.3,13
226,23-Feb-21,EQ,"2,048.00","2,052.90","2,013.60","2,008.10","2,026.15","2,023.45","2,034.50","2,369.35",875.65,11834752,"24,077,795,769.25",275466,40.7460733,10,49.54,363.3,13
227,24-Feb-21,EQ,"2,030.00","2,065.25","2,026.15","2,023.45","2,060.55","2,061.00","2,048.89","2,369.35",875.65,4987735,"10,219,330,132.75",135224,41.50221506,10,49.54,363.3,13
228,25-Feb-21,EQ,"2,076.00","2,152.00","2,073.00","2,061.00","2,147.00","2,144.35","2,120.59","2,369.35",875.65,16085897,"34,111,575,087.70",452535,43.18062827,10,49.54,363.3,13
229,26-Feb-21,EQ,"2,117.00","2,133.90","2,070.70","2,144.35","2,079.50","2,085.80","2,096.69","2,369.35",875.65,17297575,"36,267,601,929.10",489066,42.00161095,10,49.54,363.3,13
230,1-Mar-21,EQ,"2,110.20","2,112.00","2,062.50","2,085.80","2,103.00","2,101.70","2,092.87","2,369.35",875.65,8159670,"17,077,101,153.20",266082,42.32178816,10,49.54,363.3,13
231,2-Mar-21,EQ,"2,122.00","2,130.00","2,089.10","2,101.70","2,108.00","2,106.00","2,107.78","2,369.35",875.65,7915073,"16,683,250,358.50",244565,42.40837696,10,49.54,363.3,13
232,3-Mar-21,EQ,"2,121.05","2,219.90","2,107.20","2,106.00","2,207.10","2,202.10","2,161.54","2,369.35",875.65,14733134,"31,846,213,370.25",326092,44.34353605,10,49.54,363.3,13
233,4-Mar-21,EQ,"2,180.00","2,189.95","2,157.70","2,202.10","2,174.00","2,175.85","2,175.57","2,369.35",875.65,9892597,"21,522,070,320.90",259806,43.8149416,10,49.54,363.3,13
234,5-Mar-21,EQ,"2,156.00","2,211.95","2,153.05","2,175.85","2,174.55","2,178.70","2,184.35","2,369.35",875.65,11773630,"25,717,685,129.45",312784,43.87233186,10,49.54,363.3,13
235,8-Mar-21,EQ,"2,168.50","2,231.90","2,168.00","2,178.70","2,193.00","2,191.10","2,205.66","2,369.35",875.65,9002404,"19,856,244,553.30",300037,44.1220298,10,49.54,363.3,13
236,9-Mar-21,EQ,"2,200.00","2,213.80","2,146.60","2,191.10","2,190.55","2,191.05","2,181.47","2,369.35",875.65,6993792,"15,256,736,215.60",227932,44.12102296,10,49.54,363.3,13
237,10-Mar-21,EQ,"2,207.00","2,215.10","2,170.25","2,191.05","2,179.40","2,181.95","2,187.67","2,369.35",875.65,5316182,"11,630,074,902.15",163700,43.93777688,10,49.54,363.3,13
238,12-Mar-21,EQ,"2,195.00","2,206.40","2,123.90","2,181.95","2,136.90","2,137.60","2,160.60","2,369.35",875.65,7783173,"16,816,345,899.25",244889,43.04470399,10,49.54,363.3,13
239,15-Mar-21,EQ,"2,140.05","2,148.90","2,080.50","2,137.60","2,105.00","2,108.90","2,103.37","2,369.35",875.65,7706302,"16,209,190,175.60",268696,42.46677406,10,49.54,363.3,13
240,16-Mar-21,EQ,"2,114.00","2,126.00","2,095.50","2,108.90","2,100.75","2,100.60","2,107.19","2,369.35",875.65,6402757,"13,491,841,404.75",235823,42.29963754,10,49.54,363.3,13
241,17-Mar-21,EQ,"2,098.05","2,103.00","2,035.10","2,100.60","2,054.50","2,055.35","2,065.89","2,369.35",875.65,8865521,"18,315,233,171.30",241456,41.3884414,10,49.54,363.3,13
242,18-Mar-21,EQ,"2,072.90","2,084.80","2,001.00","2,055.35","2,010.00","2,009.10","2,038.79","2,369.35",875.65,9528809,"19,427,231,150.25",295771,40.45710834,10,49.54,363.3,13
243,19-Mar-21,EQ,"1,991.00","2,095.85","1,982.80","2,009.10","2,078.10","2,082.00","2,047.50","2,369.35",875.65,19284892,"39,485,840,254.00",431829,41.92509062,10,49.54,363.3,13
244,22-Mar-21,EQ,"2,071.00","2,074.00","2,033.20","2,082.00","2,061.00","2,062.40","2,050.93","2,369.35",875.65,8571196,"17,578,960,666.30",234534,41.53040677,10,49.54,363.3,13
245,23-Mar-21,EQ,"2,061.95","2,109.70","2,056.00","2,062.40","2,079.90","2,087.50","2,086.63","2,369.35",875.65,8039865,"16,776,188,634.65",220527,42.03584374,10,49.54,363.3,13
246,24-Mar-21,EQ,"2,079.75","2,079.75","2,040.40","2,087.50","2,048.55","2,047.30","2,055.87","2,369.35",875.65,7763726,"15,961,211,345.55",222445,41.22633911,10,49.54,363.3,13
247,25-Mar-21,EQ,"2,054.00","2,054.00","1,985.00","2,047.30","1,993.95","1,991.45","2,011.25","2,369.35",875.65,10153757,"20,421,743,790.45",292881,40.1016915,10,49.54,363.3,13
248,26-Mar-21,EQ,"2,012.00","2,013.70","1,973.70","1,991.45","1,994.00","1,994.65","1,995.09","2,369.35",875.65,9313160,"18,580,559,230.90",296946,40.16612968,10,49.54,363.3,13
249,30-Mar-21,EQ,"2,008.00","2,048.90","1,991.55","1,994.65","2,031.90","2,029.30","2,026.44","2,369.35","1,020.00",9433850,"19,117,149,421.75",230499,40.86387435,10,49.54,363.3,13
250,31-Mar-21,EQ,"2,018.00","2,049.90","1,999.00","2,029.30","2,005.65","2,003.10","2,017.21","2,369.35","1,020.00",7499740,"15,128,527,745.25",193340,40.33628675,10,49.54,363.3,13
